timestamp,idx,path,c1,c2,c3,eb1_s,eb2_s,eb3_s,eb1_l,eb2_l,eb3_l
1613954793.280295,32,long_path,4769,3444,14709,974842303738.2308,154066139831.76968,55286912270.0537,25616037365.417355,4647169010.254017,1741807546.1655009
1613954793.3651168,16,short_path,55624,28096,72122,974842303738.2308,154066139831.76968,55286912270.0537,25606621497.005363,4729441345.530835,1698633420.2202282
1613954793.369201,32,long_path,4655,3387,14215,975459980943.1755,153515403406.66498,55411213798.2398,25606621497.005363,4729441345.530835,1698633420.2202282
1613954793.451893,16,short_path,55734,28086,72106,975459980943.1755,153515403406.66498,55411213798.2398,25633554429.87583,4558942775.771178,1680265991.597434
1613954793.454627,32,long_path,4593,3384,14166,976257329819.0209,153545213700.5102,55491562499.71736,25633554429.87583,4558942775.771178,1680265991.597434
1613954793.5429308,16,short_path,55528,28034,72043,976257329819.0209,153545213700.5102,55491562499.71736,25567934071.805202,4383418964.561082,1657326593.632657
1613954793.547575,32,long_path,4533,3357,14049,976788707856.2755,153861438688.16113,55080044621.33767,25567934071.805202,4383418964.561082,1657326593.632657
1613954793.632496,16,short_path,55739,28049,72103,976788707856.2755,153861438688.16113,55080044621.33767,25409722520.36274,4420463872.031486,1683670298.6568933
1613954793.6354592,32,long_path,4497,14346,13967,976761208820.327,153787237810.95532,55713711663.376045,25409722520.36274,4420463872.031486,1683670298.6568933
1613954793.7263098,16,short_path,55634,28096,72151,976761208820.327,153787237810.95532,55713711663.376045,26314668167.95993,6101482420.655585,2798502848.206445
1613954793.729891,32,long_path,4568,3329,13978,976134009400.3179,153636641511.98828,55181182402.16574,26314668167.95993,6101482420.655585,2798502848.206445
1613954793.8164759,16,short_path,55701,28160,72205,976134009400.3179,153636641511.98828,55181182402.16574,27454882653.079308,6131655095.863978,1509954432.9257703
1613954793.821749,32,long_path,3370,3370,14078,974893520610.4672,153881080591.4709,55592120178.92816,27454882653.079308,6131655095.863978,1509954432.9257703
1613954793.9029388,16,short_path,55707,28166,72302,974893520610.4672,153881080591.4709,55592120178.92816,27665347583.306095,4212604411.2639832,1842358547.1511567
1613954793.907735,32,long_path,4594,3350,13915,973319606661.2737,154496726147.12585,55586138680.783875,27665347583.306095,4212604411.2639832,1842358547.1511567
1613954793.993119,16,short_path,55725,28185,72444,973319606661.2737,154496726147.12585,55586138680.783875,27033437639.53937,4118903890.30318,2362235980.499112
1613954793.998753,32,long_path,4483,3322,13810,971898841153.1748,154614357763.31027,55406366059.33407,27033437639.53937,4118903890.30318,2362235980.499112
1613954794.088575,16,short_path,55775,28202,72422,971898841153.1748,154614357763.31027,55406366059.33407,26061205346.619537,5115963933.018458,1483540353.490652
1613954794.091413,32,long_path,4560,3358,13891,971124033884.9778,154164202814.57703,55918230510.83372,26061205346.619537,5115963933.018458,1483540353.490652
1613954794.1723251,16,short_path,55773,28187,72405,971124033884.9778,154164202814.57703,55918230510.83372,25193740563.621754,5173309425.919333,2273527774.4213734
1613954794.175089,32,long_path,3255,3255,13962,971301526578.5374,154120434783.1408,55140115814.96554,25193740563.621754,5173309425.919333,2273527774.4213734
1613954794.2626371,16,short_path,55571,28179,72376,971301526578.5374,154120434783.1408,55140115814.96554,24612389564.49212,4758360605.320405,1742869940.5808961
1613954794.267235,32,long_path,4590,3360,13964,972472312342.809,154476009014.56934,55853654502.148506,24612389564.49212,4758360605.320405,1742869940.5808961
1613954794.35293,16,short_path,55742,28179,72381,972472312342.809,154476009014.56934,55853654502.148506,24297176044.54426,4744916718.34274,2063301289.410261
1613954794.356473,32,long_path,4569,3385,13992,974642826944.4144,154373604456.48553,55339125751.3749,24297176044.54426,4744916718.34274,2063301289.410261
1613954794.4575071,16,short_path,55729,28165,72343,974642826944.4144,154373604456.48553,55339125751.3749,24269977104.066376,5061225457.971733,1980877786.5530708
1613954794.4624,32,long_path,4591,3375,14024,977595700041.7407,153824777365.53076,55560934134.05985,24269977104.066376,5061225457.971733,1980877786.5530708
1613954794.533128,16,short_path,55686,28149,72339,977595700041.7407,153824777365.53076,55560934134.05985,24465194150.900562,5096239759.595029,1893956085.1873946
1613954794.5365188,32,long_path,4522,3369,13978,980590165116.6539,153772103761.1101,55664563984.26646,24465194150.900562,5096239759.595029,1893956085.1873946
